Type1,Type2,Type3,Rooms,Bathroom,Car,Landsize,BuildingArea,Distance,YearBuilt,Price
1,0,0,2,1,2,383,103,11.2,1970,610000
1,0,0,4,3,2,382,250,3.4,1903,3010000
1,0,0,4,1,1,382,168,5.5,1970,1650000
1,0,0,3,3,1,382,218,4.3,2008,1500000
1,0,0,3,1,2,382,140,5.8,1950,1055000
1,0,0,3,2,2,382,173,11.5,1960,770000
0,0,1,3,2,3,382,128,16.2,1970,655000
1,0,0,3,2,2,382,151,11.7,2000,960000
1,0,0,3,2,1,382,137,11.8,1998,940000
1,0,0,4,2,1,381,145,5.8,1890,1160000
1,0,0,5,2,4,381,286,7.8,1985,1020000
0,1,0,3,1,3,381,121,9.2,1940,865000
0,1,0,2,1,2,381,92,7.8,1925,700000
1,0,0,4,2,2,381,235,15.2,2000,2221000
1,0,0,4,3,2,381,176,11.7,2013,900000
1,0,0,4,3,2,380,160,11.2,2008,1715157
1,0,0,3,2,3,380,106.4,6.4,1945,1100000
1,0,0,3,1,1,379,125,7.8,1925,1210000
1,0,0,4,2,1,379,172,8.4,1930,940000
1,0,0,3,1,1,379,107,6.7,1910,880000
1,0,0,3,2,1,379,170,31.2,1950,625000
1,0,0,3,1,0,378,124,7.8,1930,766000
1,0,0,2,1,2,378,105,6.7,1920,760000
1,0,0,2,2,1,378,106,9.7,2000,630000
1,0,0,2,1,2,378,92,11.2,1955,605000
1,0,0,3,2,1,377,377,6.5,1920,1570000
1,0,0,3,1,0,377,133,7.2,1915,1460000
1,0,0,3,1,2,377,115.96,8.8,1960,605000
1,0,0,3,3,1,376,254,11.2,1930,2273000
1,0,0,2,1,2,376,109,5.5,1920,1634000
1,0,0,4,2,2,376,192,8.5,1917,1450000
0,1,0,3,2,1,375,155,11.2,1920,1670000
1,0,0,4,2,1,375,200,6.2,1930,1400000
0,1,0,3,1,1,375,118,6.2,1910,1205000
1,0,0,4,2,2,375,254,16.1,1998,1200000
1,0,0,3,2,2,375,155,19.6,2012,490000
1,0,0,3,2,2,374,162,7.7,1925,1830000
0,1,0,3,2,2,374,101,7.3,1940,1285000
0,0,1,3,1,1,374,118,7.8,1910,825000
1,0,0,3,2,1,374,137,14.6,1950,725000
1,0,0,4,1,2,374,113,10.5,1940,706000
1,0,0,2,1,3,374,96,10.4,1950,650000
1,0,0,4,2,2,374,136,12.4,2005,562000
1,0,0,4,3,2,374,267,8,2015,1250000
1,0,0,4,3,2,374,170,17.2,2000,926000
1,0,0,3,2,2,374,180,11.2,1990,840000
1,0,0,3,1,2,373,107,8,1970,1460000
1,0,0,4,2,1,373,200,5.2,2009,1210000
1,0,0,3,2,3,373,113,13.7,1984,1120000
1,0,0,3,1,2,372,126,5.4,1905,2180000
1,0,0,4,2,1,372,184,5.2,1920,1350000
1,0,0,4,3,2,372,201,12.2,2016,1200000
1,0,0,3,1,1,372,125,7.8,1920,947000
1,0,0,2,1,1,372,110,6.5,1950,940000
1,0,0,3,1,3,372,96,8.2,1920,805000
1,0,0,2,1,1,372,82,8.8,1940,630000
1,0,0,3,1,1,372,92,20.6,2000,380000
1,0,0,3,2,2,372,180,13.9,2008,1225000
1,0,0,4,2,2,371,276,5.3,1890,3335000
0,0,1,3,2,1,371,167,11.4,1915,1490000
0,0,1,3,2,2,371,183,9.7,2014,1021000
0,0,1,3,1,0,371,134,6.6,1910,990000
0,0,1,3,1,1,371,100,7.8,1980,870000
1,0,0,2,1,1,371,93,7.8,1930,850000
1,0,0,3,1,2,371,112,11.2,1950,605000
1,0,0,4,2,2,371,156,18.4,2006,463500
1,0,0,4,1,1,370,151,5.2,1940,1350000
1,0,0,3,2,3,370,110,7.8,1920,1000000
1,0,0,3,1,1,370,130,7.8,1930,812000
1,0,0,4,4,2,370,255.79,13,2006,1340000
1,0,0,4,2,2,369,250,8,1980,1300000
1,0,0,4,2,1,369,151,6.4,1910,815000
1,0,0,3,1,2,369,94,8.8,1950,735000
1,0,0,3,2,2,368,226,3.8,1880,2400000
1,0,0,3,1,1,368,106,9.4,1960,1375000
1,0,0,3,2,2,368,177,9.2,2009,1335000
1,0,0,4,1,1,368,148,5.7,1915,1255000
1,0,0,2,1,1,368,81,9.4,1955,440500
1,0,0,4,3,2,367,334,17.2,2015,1200000
1,0,0,2,1,1,367,85,9.3,1930,825000
1,0,0,3,2,1,367,141,13.6,2008,540000
0,0,1,3,1,2,367,114,13.5,1970,305000
1,0,0,2,1,2,367,110,12.2,1970,700000
1,0,0,3,1,2,366,156,11.2,1920,1635000
1,0,0,3,2,2,366,150,13.9,2013,900000
1,0,0,3,1,1,366,121,17.9,1970,800000
0,0,1,3,2,2,366,183.84,4.3,2012,940000
0,0,1,4,3,2,365,110,11.2,1930,1700000
0,0,1,4,3,1,365,209,5.2,1890,1500000
0,0,1,3,2,2,365,124,16.7,1996,1000000
1,0,0,3,2,2,365,150,13.9,2011,870000
1,0,0,4,2,0,364,183,5.6,1900,2315000
1,0,0,3,2,1,364,93,8,1970,1470000
1,0,0,3,1,2,364,135,5.9,1900,1300000
1,0,0,4,2,2,364,210,22.2,1995,970000
1,0,0,3,1,1,364,165,16.3,1985,560000
1,0,0,3,2,1,363,215,4.6,1935,3270000
1,0,0,4,1,0,363,127,5.2,1920,1217000
1,0,0,4,4,2,363,265,13.9,2012,1325000
1,0,0,3,2,1,362,188,5.3,1890,2370000
1,0,0,3,2,1,362,138,7.7,1900,1520000
1,0,0,3,1,2,362,130,7.5,1910,1420000
1,0,0,4,1,1,362,112,6.3,1920,1285000
1,0,0,3,2,2,362,152,20.5,2005,540000
1,0,0,4,3,1,362,200,9.2,2014,1680000
1,0,0,3,2,3,361,237,8.1,2014,2005000
1,0,0,3,2,2,361,216,9,1995,1850000
1,0,0,3,2,2,361,171,6.1,2016,1678000
1,0,0,2,1,1,361,123,6.1,1910,1365000
0,1,0,3,1,1,361,118,6.4,1940,910000
1,0,0,4,2,1,360,249,4.3,1910,1750000
1,0,0,3,2,2,360,168,8.4,2013,900000
1,0,0,2,1,1,360,83,11.2,1960,365000
1,0,0,4,3,2,360,275,13.8,2010,2000000
1,0,0,3,2,1,360,154,13,1975,900000
0,0,1,3,2,1,359,119,8.4,1910,1930000
1,0,0,3,2,1,359,128,6.5,1920,1380000
1,0,0,3,2,2,359,185,4.3,2008,983000
1,0,0,3,2,1,359,150,25.9,2011,481000
1,0,0,3,1,1,359,109,11.2,1960,500000
0,1,0,2,1,2,359,98.5,17.9,1991,745000
0,0,1,3,2,0,358,238,3.3,1915,2200000
0,0,1,3,2,2,358,106,18,1990,475000
1,0,0,4,2,2,358,148,14.7,2012,463000
1,0,0,3,2,2,357,144,9.3,1935,1577500
1,0,0,3,1,0,357,112,8.4,1900,1305000
1,0,0,4,2,2,357,249,2.6,2009,1230000
1,0,0,3,2,2,357,120,13.7,1970,1050000
1,0,0,4,2,3,357,270,5.9,2015,2750000
1,0,0,2,1,1,356,102,8.8,1940,850000
1,0,0,3,2,2,356,223,9.8,2011,970000
1,0,0,3,1,1,355,51,11.4,1960,867000
1,0,0,2,1,1,355,74,6.4,1890,745000
0,1,0,3,1,1,355,111,14.9,1966,645000
1,0,0,3,2,1,355,140,13.7,1987,1100000
1,0,0,4,2,1,354,199,5.2,1910,1755000
0,1,0,3,2,1,354,143,11.2,1910,1650000
1,0,0,3,1,2,354,117,5.9,1880,1650000
1,0,0,3,1,1,354,115,7.5,1900,1650000
1,0,0,2,1,1,354,97,5.5,1920,1020000
0,0,1,3,2,0,354,135,7,1930,970000
0,1,0,4,2,3,354,255,13,2008,1247000
0,0,1,3,1,2,353,101,5.9,1930,1330000
0,1,0,3,1,1,353,85.35,6.8,1940,862000
1,0,0,3,1,0,353,109,7.7,1890,831000
1,0,0,2,1,2,353,123,5.1,1930,800000
1,0,0,3,1,1,353,360,8.2,1925,756000
0,1,0,3,2,2,353,135,14.7,2011,540000
0,0,1,4,3,2,353,222,27,2004,1830000
0,1,0,3,3,2,352,207,9,1997,1640000
0,0,1,2,1,0,352,111,11.2,1920,1570000
0,0,1,4,1,1,352,150,6.6,1890,1270000
1,0,0,3,2,2,352,204,4.3,1997,1200000
1,0,0,2,2,1,352,103,8.8,1950,910000
1,0,0,2,1,2,352,83,10.4,1950,800000
1,0,0,3,2,1,352,242,13.8,2015,520000
1,0,0,3,1,2,352,102,12.8,2000,560000
1,0,0,3,2,0,352,152,7,2016,1040000
1,0,0,3,1,1,351,150,4.6,1910,2065000
1,0,0,3,2,2,351,228,11,2006,1662000
1,0,0,3,2,2,351,125,6.3,1910,1455000
1,0,0,3,1,2,351,108,8.5,1915,1450000
1,0,0,3,1,1,351,125,12.6,2002,679500
1,0,0,2,1,2,351,109,19.6,2000,437000
1,0,0,5,1,2,350,173,3.8,1890,2350000
1,0,0,4,2,4,350,168,5.4,1900,1690000
1,0,0,6,2,0,350,198,7.5,1900,1666000
1,0,0,3,1,1,350,116,6.6,1890,1145000
1,0,0,3,1,2,350,125,5.9,1904,970000
1,0,0,2,1,1,350,100,6.7,1920,900000
1,0,0,3,1,1,350,114,7.8,1950,760000
1,0,0,3,2,2,350,161,20.6,2014,510000
0,0,1,3,2,2,350,220,31.7,2004,436000
1,0,0,3,1,1,350,120,9.2,1950,700000
1,0,0,4,3,2,349,223,10.2,1997,1810000
0,0,1,3,2,2,349,130,6.5,1918,1346000
0,1,0,3,1,2,349,120,8.4,1940,945000
1,0,0,3,1,2,349,95,5.9,1950,810000
1,0,0,4,3,2,348,218,7.7,1900,2200000
1,0,0,4,2,2,348,92,7,1930,1605000
1,0,0,3,2,2,348,200,8,1997,1200000
1,0,0,3,1,1,348,130,5.5,1910,1080000
1,0,0,3,2,2,348,158,8.4,1900,993000
1,0,0,3,1,2,348,121,13,1950,875000
1,0,0,2,1,1,348,100,13.8,1992,1285000
1,0,0,3,2,2,347,195,11.2,2013,1525000
0,0,1,3,2,1,347,160,9.2,2011,1265000
0,0,1,2,1,2,347,115,5.5,1935,1020000
0,0,1,3,1,2,347,113,8.2,1925,967000
1,0,0,3,2,2,347,134,18.4,2010,451000
1,0,0,3,2,2,347,143,14.7,2000,835000
1,0,0,3,2,1,346,180,7.2,1890,2105000
0,1,0,3,1,1,346,126,5.2,1900,1550000
0,0,1,4,3,3,346,220,13,2010,1320000
0,0,1,3,2,1,345,345,6.5,1905,1200000
0,0,1,2,1,1,345,95,6.9,1930,849000
0,0,1,3,1,1,345,111,10.4,1950,845000
0,1,0,2,1,2,345,79,12.1,1990,515000
1,0,0,2,1,1,345,120,16.7,2012,656000
1,0,0,4,3,2,345,239,10.3,2001,1731000
1,0,0,3,2,2,345,163,11.2,2000,1475000
1,0,0,5,3,2,344,230,5.5,1939,1820000
1,0,0,4,2,1,344,162,5.3,1900,1550000
1,0,0,3,1,0,344,130,8.4,1920,891500
1,0,0,4,2,2,344,235,9.5,2004,773000
1,0,0,4,2,2,344,105.9,18,1995,505000
1,0,0,4,2,2,344,146,12.3,1997,912000
1,0,0,3,3,1,344,178,13.5,2004,450000
1,0,0,4,2,1,343,109,7.8,1920,1336000
1,0,0,3,2,2,343,110,6.2,1980,1262000
1,0,0,2,1,2,343,98,6.2,1980,1130000
1,0,0,3,2,1,343,116,5.2,1925,1053000
1,0,0,2,2,1,343,115,5.9,1930,816000
1,0,0,2,1,1,343,106,8.4,1920,801000
1,0,0,3,2,1,343,119,18,2011,530000
1,0,0,2,1,4,343,81,13.3,1960,435000
1,0,0,2,1,2,343,111,12,1960,625500
1,0,0,3,2,2,343,130,17.2,2010,800000
1,0,0,3,1,1,342,130,4.6,1900,1712000
0,0,1,2,1,1,342,104,9,1945,1305000
1,0,0,3,2,1,342,123,6.4,1920,1155000
1,0,0,3,2,1,341,155,4.6,1938,1300000
1,0,0,3,1,2,341,132,7,1950,781500
1,0,0,3,2,1,341,170,11.5,2003,755000
1,0,0,3,1,1,341,71,14,1965,386000
1,0,0,3,1,2,340,137,11.2,1975,1390000
0,1,0,3,1,2,340,119,7,1940,990000
0,0,1,3,1,2,340,100,16.7,1955,810000
0,1,0,3,1,2,340,103,14,1930,690000
0,0,1,3,2,2,340,135,6.2,2000,730000
0,1,0,2,1,1,340,90,13.8,1980,678000
1,0,0,3,2,2,339,159,6.6,1890,1690000
1,0,0,2,2,3,339,149,7.8,1920,635000
1,0,0,2,2,3,339,101,34.9,2009,403500
1,0,0,4,3,0,338,196,8,1890,2910000
1,0,0,3,2,1,338,90,5.5,1920,2160000
1,0,0,3,1,2,338,132,4.6,1910,1700000
1,0,0,3,2,2,338,147,10.1,2011,1508000
0,1,0,3,1,0,338,123,6.3,1906,890000
1,0,0,3,1,1,338,107,14.5,1960,575000
1,0,0,3,2,1,338,114,18,2000,471000
1,0,0,4,2,1,338,200,10.2,2005,1650000
1,0,0,3,3,2,338,194,13,2012,1375000
1,0,0,4,4,2,337,291,1.6,1854,3310000
1,0,0,3,2,1,337,153,5.3,1930,1257000
0,0,1,3,2,1,337,146,11.2,1993,1210000
0,0,1,2,1,1,337,122,7.5,1940,1195000
0,0,1,3,1,3,337,100,13.9,1950,986000
0,0,1,3,2,2,337,222,10.7,2000,1300000
0,0,1,4,2,1,336,235,4.6,1905,2670000
0,1,0,3,2,1,336,139,5.6,1910,1800000
1,0,0,3,3,2,336,207,4.5,2007,1574000
1,0,0,4,2,2,336,176,13.9,2007,1152000
1,0,0,3,1,3,336,112,7.8,1950,1025000
1,0,0,3,2,3,336,94,8.2,1910,875000
1,0,0,3,1,3,336,95,6.4,1950,840000
1,0,0,4,2,1,336,83,20.6,2014,510000
1,0,0,2,1,3,336,109,13,1960,820000
1,0,0,3,2,1,335,209,11.2,2013,1560000
1,0,0,3,1,1,335,113,5.9,1940,1220000
1,0,0,3,1,1,335,110,13.4,1960,880000
1,0,0,2,1,1,335,59,6.5,1960,450000
1,0,0,3,2,2,335,239,13.8,2013,1280000
0,1,0,3,2,2,334,128,7.8,2005,1300000
0,0,1,2,1,2,334,115,9.2,1930,920000
0,0,1,3,2,2,334,129,6.2,2003,790000
1,0,0,3,1,2,334,110,5.1,1920,755000
1,0,0,4,2,2,334,244,14.7,2000,635000
1,0,0,1,1,0,334,80,5.2,2009,424000
1,0,0,3,1,1,333,108,5.3,1930,1425000
1,0,0,3,1,1,333,147,11.2,1948,1297000
1,0,0,3,2,2,333,133,6.8,1995,1031000
0,0,1,3,2,2,333,192,8.4,2010,975000
0,0,1,3,1,0,333,118,8.8,1920,923000
0,1,0,4,1,2,333,137,9.2,1970,773000
0,0,1,3,2,1,333,141,13.5,2012,510000
1,0,0,3,2,2,332,252,8,2006,1800000
1,0,0,3,1,2,332,116,2.6,1940,1350000
1,0,0,4,2,2,332,159,13.5,2006,515000
1,0,0,4,3,2,332,198,12.4,2013,1010000
1,0,0,3,1,1,331,121,2.6,1960,2055000
1,0,0,3,1,1,331,120,5.2,1920,1325000
1,0,0,3,1,0,331,126,5.2,1890,1222500
1,0,0,3,2,2,331,166,8.9,2001,905000
1,0,0,3,2,2,331,112,8.5,2010,800000
1,0,0,4,3,2,331,331,12.1,2010,758000
0,0,1,2,1,1,331,111,9.4,1960,515500
1,0,0,3,1,3,331,123,10.5,1995,502500
1,0,0,3,1,2,331,157.9352,20,1989,940000
0,0,1,3,2,1,331,201,12.8,2010,770000
1,0,0,4,2,1,330,207,3.3,1910,4735000
1,0,0,3,2,2,330,171,10.6,2008,1271000
1,0,0,3,2,1,330,226,8.5,2012,1210000
1,0,0,2,1,1,330,132,6.5,1930,1100000
1,0,0,3,2,2,330,118,20.5,2008,500000
0,0,1,3,2,2,330,148,11.8,2001,1310000
1,0,0,3,1,1,329,117,10.7,1930,930000
1,0,0,4,1,2,329,108,8.4,1955,710000
1,0,0,2,2,2,329,132,11.2,1940,1300000
0,1,0,3,3,1,329,178,9.7,2005,1680000
0,0,1,3,1,2,328,108,6.3,1900,1900000
0,1,0,4,1,1,328,140,7,1920,1455000
0,1,0,3,2,2,328,176,9.2,1990,1375000
0,0,1,3,1,1,328,135,5.5,1920,1300000
0,0,1,3,1,2,328,107,6.9,1900,990000
0,1,0,3,1,1,328,118,11.1,1970,588000
0,0,1,3,2,2,328,152,16.7,1980,1135000
0,0,1,3,2,2,328,144,17.3,1980,1080000
0,0,1,4,3,1,327,254,3.3,1910,2800000
1,0,0,3,1,3,327,165,5.5,1900,1510000
1,0,0,3,2,0,327,144,5.8,1910,1250000
1,0,0,3,1,1,327,96,6.5,1920,995000
1,0,0,2,1,2,327,131,6.4,1950,865000
1,0,0,3,1,1,327,111,11.2,1960,725000
1,0,0,3,1,2,327,120,13.8,1975,650000
1,0,0,3,1,2,327,95,14.9,1960,537000
1,0,0,3,2,1,327,124,10.8,2006,495000
1,0,0,2,1,1,327,75,2.1,2004,1100000
1,0,0,3,2,2,327,110,5.2,2007,955000
1,0,0,3,2,0,326,118,4.5,1920,1679000
1,0,0,3,1,0,326,125,5.3,1905,1512000
1,0,0,2,1,2,326,113,7.5,1940,1385000
1,0,0,3,1,1,326,100,2.5,1890,1300000
1,0,0,3,3,2,326,271,11.7,2012,1295000
1,0,0,5,3,2,326,210,11.7,2013,1060000
1,0,0,3,2,1,326,133,13.9,1950,870000
1,0,0,3,1,1,326,112,7.7,1991,855000
1,0,0,3,2,2,326,162,18.4,2012,446000
1,0,0,4,3,2,326,223,10.1,2005,1250000
1,0,0,3,2,2,326,188,11.8,2000,1250000
1,0,0,3,2,1,325,197,9,1910,1680000
0,0,1,3,1,0,325,150,5.2,1920,1510000
0,0,1,4,1,0,325,160,6.2,1983,1210000
0,0,1,4,3,2,325,207,8.7,2005,1117000
1,0,0,3,1,2,325,102,8.2,1925,935000
1,0,0,3,3,1,325,132,6.9,1910,930000
1,0,0,3,1,1,325,116,12,1930,857700
1,0,0,3,1,2,325,100,11.2,1950,550000
1,0,0,3,2,2,325,129,5.4,1980,1405000
1,0,0,3,2,2,325,223,11.4,2005,970000
1,0,0,2,1,1,325,112,4.2,2002,750000
1,0,0,3,1,1,325,106,13,1970,460000
0,1,0,4,2,1,324,265,5,1890,2680000
0,0,1,4,3,2,324,229,8,2009,2075000
1,0,0,3,2,2,324,165,2.5,1880,1475000
0,1,0,3,2,2,324,165,2.5,1880,1280000
0,0,1,3,2,1,324,207,10.4,2016,1230000
0,1,0,2,1,0,324,58,3,1930,685000
0,1,0,4,3,2,324,241,7.5,2002,1738000
1,0,0,2,2,1,324,97,4.2,2009,700000
1,0,0,4,3,1,323,237,3.8,1935,1915000
1,0,0,4,2,1,323,130,6.4,1945,1276000
1,0,0,2,2,1,323,96,11.2,1980,1250000
1,0,0,3,2,1,323,142,11.4,2015,1012000
1,0,0,3,1,2,323,129,6.4,1900,780000
1,0,0,3,1,2,323,139,7,1960,770000
1,0,0,3,1,1,322,137,11.2,1910,1490000
1,0,0,3,1,1,322,107,5.2,1920,1120000
1,0,0,3,2,2,322,228,6.4,1980,860500
1,0,0,3,1,2,322,104,8.4,1930,805000
1,0,0,4,3,1,322,257,12.8,1950,886000
1,0,0,3,2,2,321,195.0964,7.7,1997,1290000
1,0,0,3,2,2,321,87,12.3,2005,750000
1,0,0,3,1,2,321,94,9.9,1950,708000
1,0,0,3,2,2,321,130,19.6,2011,500000
1,0,0,3,2,1,321,150,20.6,2013,485000
1,0,0,4,2,2,321,199,11,2007,1250000
1,0,0,4,2,2,321,180,13.9,2006,1160000
1,0,0,4,2,0,320,186.36,5.6,1920,2600000
0,0,1,4,2,1,320,160,8,1950,1400000
1,0,0,3,1,1,320,134,7.7,1940,1016000
0,1,0,3,1,1,320,110,4.4,1940,940000
1,0,0,3,2,1,320,85,12.2,1958,855000
1,0,0,4,2,1,320,131,9.2,1950,792000
0,0,1,2,1,1,320,94,6.4,1900,747000
0,0,1,3,1,1,320,130,13,2000,447500
0,0,1,3,2,1,320,133,12.8,2013,710000
1,0,0,4,2,1,319,171,7,1915,1320000
1,0,0,4,2,1,319,130,6.4,1915,1225000
1,0,0,4,2,1,319,130,6.4,1915,1225000
1,0,0,2,1,1,319,117,4.3,1900,1035000
1,0,0,2,1,2,319,120,8,1920,870000
1,0,0,3,2,2,319,124,8.8,1940,800000
1,0,0,3,1,1,319,96,14.9,2000,627500
1,0,0,3,2,2,319,123,8.5,1990,1240000
1,0,0,4,2,2,319,256,13.9,2015,1465000
0,1,0,4,1,2,318,161,5.3,1920,1515000
0,0,1,4,1,1,318,100,5.2,1908,1500000
1,0,0,4,1,1,318,145,7.8,1960,1205000
1,0,0,4,2,1,318,242,14.6,2015,1140000
1,0,0,2,1,1,318,106,5.1,1910,991000
0,1,0,3,1,2,318,103,11.7,1960,790000
0,1,0,3,1,1,318,118,18,2003,478000
0,0,1,3,2,1,318,103,16.7,2000,780000
1,0,0,2,1,1,318,104,16.1,1980,637000
1,0,0,3,2,2,318,160,5.9,2013,1050000
1,0,0,4,3,2,317,156,3.8,1900,2700000
1,0,0,4,2,2,317,288,5.2,2017,1820000
0,0,1,4,2,2,317,210,4.6,2005,1650000
0,0,1,3,1,2,317,112,5.1,1900,1370000
0,0,1,2,1,0,317,96,6.5,1910,1260000
0,0,1,4,2,2,317,194,13.9,1995,1050000
0,0,1,3,2,1,317,140,11.2,1950,710000
0,0,1,3,1,1,317,95,10.5,1950,657000
1,0,0,3,2,1,317,210,10.4,2012,1150000
1,0,0,3,1,1,316,132,5.2,1910,1340000
1,0,0,3,1,1,316,111,7.3,1940,1307500
1,0,0,3,1,2,316,118,8.4,1960,995000
1,0,0,3,2,2,316,170,14.8,2008,640000
1,0,0,4,2,1,316,190,13.9,2010,1045000
1,0,0,3,2,2,315,228,10.7,2000,1500000
1,0,0,3,2,2,315,174,8,1990,1200000
1,0,0,2,1,1,315,108,5.2,1910,1056000
1,0,0,2,1,1,315,104,8.4,1930,816000
1,0,0,4,2,4,315,170,11.1,2008,693000
1,0,0,2,1,0,315,89,9.2,1990,472500
1,0,0,3,2,1,314,177,5.9,2010,995000
1,0,0,3,1,2,314,88,21.3,1989,710000
1,0,0,4,2,2,314,189,11.8,2000,1425000
1,0,0,4,2,2,314,231,13.9,2010,1250000
1,0,0,3,1,1,314,112,12.4,1970,460000
1,0,0,3,1,1,313,132,7.4,1910,1437000
1,0,0,4,2,2,313,193,6.9,1910,1345000
1,0,0,2,1,2,313,95,6.9,1920,1040000
1,0,0,3,2,1,313,140,11.7,1960,920000
1,0,0,2,1,1,313,93,6.4,1915,858000
1,0,0,4,1,1,313,113,8.4,1950,840000
1,0,0,3,1,2,313,128,13.8,1980,742500
1,0,0,3,2,2,313,160,7.3,1995,1501000
1,0,0,4,3,1,313,166,13.9,1960,1060000
1,0,0,3,2,1,313,145,11.2,2011,770000
1,0,0,3,2,0,312,141,5.9,1920,1700000
0,0,1,3,2,1,312,141,2.6,1920,1650000
1,0,0,3,1,1,312,123,9.3,1926,1330000
1,0,0,3,1,1,312,109,4.2,1915,1230000
1,0,0,3,1,3,312,106,5.1,1880,900000
0,1,0,2,1,1,312,110,23,1994,570000
0,0,1,3,2,2,312,185,14.7,2014,520000
0,0,1,4,2,2,312,148,20.6,2015,480000
1,0,0,2,1,2,312,89,6.4,1990,468000
1,0,0,4,3,2,312,118,10.7,1950,1700000
1,0,0,4,2,2,312,179,21.5,2004,1170000
1,0,0,3,1,1,311,126,8.9,1920,1225000
1,0,0,2,1,0,311,108,5.2,1930,1075000
1,0,0,3,2,2,311,127,12.3,2000,1203500
1,0,0,3,1,2,311,94,13.8,1955,630000
1,0,0,4,3,4,310,276,2.3,1880,2920000
0,1,0,3,2,2,310,179,8,2005,1560000
1,0,0,3,3,1,310,188,9.2,2012,1230000
0,1,0,2,1,1,310,102,11.2,1910,1036000
0,1,0,3,2,1,310,114,11.2,1970,960000
0,0,1,2,1,1,310,72,8.8,1950,780000
0,0,1,3,3,4,310,315,11,2014,2050000
0,1,0,3,2,1,310,287,6.9,1930,1345000
1,0,0,4,2,2,310,180,11.2,1990,1240000
1,0,0,3,1,2,309,110,5.8,2000,1350000
1,0,0,3,2,1,309,149,6.6,1910,920000
1,0,0,3,2,2,309,150,17.2,2005,907800
1,0,0,2,1,2,308,107,4.5,1930,1590000
1,0,0,3,1,2,308,113,4.5,1930,1335000
1,0,0,3,1,0,308,120,8,1900,1150000
1,0,0,3,1,3,308,119,5.2,1943,1020000
1,0,0,4,2,2,308,185,9.2,2012,826000
1,0,0,4,3,2,308,203,13.1,2015,800000
1,0,0,2,1,1,308,112,14.7,1950,752500
0,1,0,3,2,1,308,129,14.9,2015,690000
1,0,0,3,1,1,308,93,11.2,1950,570000
1,0,0,3,1,2,308,92,11.7,1995,746000
1,0,0,4,3,1,308,174,14.5,1970,746000
1,0,0,2,1,2,307,103,7.8,1900,1417500
1,0,0,3,1,2,307,135,5.5,1910,1225000
0,0,1,4,1,1,307,150,8,1900,1126000
1,0,0,4,2,2,307,203,7.8,1996,975000
1,0,0,3,1,1,307,106,13.1,1890,928000
1,0,0,3,1,0,307,136,6.9,1910,840000
1,0,0,3,1,2,307,96,9.2,1950,780000
1,0,0,3,3,2,307,177,11.4,2014,1435000
1,0,0,4,1,1,306,133,7,1910,1401000
1,0,0,2,1,2,306,86,5.5,1910,1095000
1,0,0,3,2,1,306,140,6.6,1900,1075000
1,0,0,3,2,2,306,125,38,1970,1010000
1,0,0,3,2,2,306,127,19.9,1997,755000
1,0,0,3,1,2,306,91,9.2,1960,490000
0,1,0,3,1,2,306,100,11.8,1985,787000
0,0,1,2,2,1,306,120,24.8,2011,617000
0,0,1,3,2,2,306,170,9.7,1995,1472000
0,1,0,4,3,2,306,200,11.4,2014,1280000
1,0,0,3,2,2,306,138,14.7,1999,780000
1,0,0,3,2,2,305,189,7.8,1998,1650000
1,0,0,3,3,2,305,220,7,2007,1425000
1,0,0,3,2,1,305,129,9.3,1925,1350000
1,0,0,3,1,0,305,115,7.7,1900,1100000
1,0,0,3,2,2,305,136,13.5,2008,720000
1,0,0,3,2,1,305,132,11,2005,767000
1,0,0,2,1,1,305,305,13.4,1940,706000
1,0,0,4,2,2,305,207,13.9,2012,1185000
1,0,0,3,2,2,305,130,17.9,2000,861000
1,0,0,2,1,1,305,131,20.5,1999,345000
1,0,0,3,1,1,304,125,4.6,1900,1855000
1,0,0,3,1,0,304,131,5.5,1910,1474000
1,0,0,3,1,2,304,127,5.6,1885,1410000
1,0,0,2,1,2,304,81,7,1960,650000
1,0,0,2,1,1,304,74,8.6,1950,590000
1,0,0,3,2,2,304,233,21.5,2007,1627000
1,0,0,4,2,2,304,183,16,2007,1200000
1,0,0,4,3,2,304,155,23.2,1970,860000
1,0,0,3,2,1,303,150,7.3,1940,1390000
1,0,0,2,1,2,303,102,6.5,1930,1085000
1,0,0,3,2,1,303,225,13.5,2016,840000
1,0,0,3,3,2,303,236,11.2,2013,830000
1,0,0,2,3,2,302,250,10.7,2018,1310000
0,1,0,3,1,1,302,91,5.2,1910,1310000
1,0,0,2,1,0,302,97,6.5,1915,1211000
1,0,0,3,1,2,302,125,8.2,1938,723000
0,1,0,3,1,0,302,90,14.9,1950,582000
1,0,0,3,2,2,302,172,12.1,2000,1160000
1,0,0,3,1,1,301,110,2.6,1935,1365000
1,0,0,2,1,2,301,100,5.5,1925,1050000
1,0,0,4,2,2,301,209,6.7,2005,975000
0,1,0,2,1,1,301,80,6.9,1920,860000
0,1,0,3,1,1,301,98,33.3,1998,400000
0,1,0,3,1,1,301,109,20.6,2001,390000
0,1,0,3,2,2,301,117,14.3,1980,828000
1,0,0,2,1,1,301,104,5.9,1995,610000
1,0,0,3,1,1,301,115,12.6,1950,490000
1,0,0,3,2,2,301,251,12.1,2011,750000
1,0,0,4,2,1,300,185,7.4,1890,1965000
1,0,0,3,1,0,300,145,8,1900,1150000
1,0,0,4,1,1,300,185,5.9,1890,890000
